,labeldownstairs,labelupstairs,labelsitting,labelstanding,labelwalking,labeljogging,attitude.roll,attitude.pitch,attitude.yaw,gravity.x,gravity.y,gravity.z,rotationRate.x,rotationRate.y,rotationRate.z,userAcceleration.x,userAcceleration.y,userAcceleration.z
1970-01-01 00:00:00.000,1.0,0.0,0.0,0.0,0.0,0.0,-0.6766395999999999,-1.3536032000000002,-1.4769709999999998,-0.1320128,0.9758604,-0.16910899999999998,1.4256695999999998,0.04225120000000001,-0.2378564,0.0101466,0.0244876,-0.048301
1970-01-01 00:00:00.100,1.0,0.0,0.0,0.0,0.0,0.0,-0.496341,-1.1605958,-1.2353788,-0.1883962,0.9153382,-0.35053480000000004,2.2500432,-1.1154677999999998,-0.23123059999999995,-0.07302040000000001,0.5396728,0.2213234
1970-01-01 00:00:00.200,1.0,0.0,0.0,0.0,0.0,0.0,-0.4314714000000001,-1.0595202,-1.0753552000000002,-0.204646,0.8721055999999999,-0.444367,0.10034679999999993,-0.07748680000000001,0.305549,-0.186187,-0.060963600000000014,0.30032359999999997
1970-01-01 00:00:00.300,1.0,0.0,0.0,0.0,0.0,0.0,-0.4256224,-1.1317096000000002,-1.0908099999999998,-0.1749204,0.9044598,-0.3870616,-1.3544344,0.301504,0.24341340000000006,0.062264800000000016,-0.5257824000000001,0.18848399999999998
1970-01-01 00:00:00.400,1.0,0.0,0.0,0.0,0.0,0.0,-0.6290711999999999,-1.2894830000000002,-1.3569676000000002,-0.15935259999999998,0.9600728,-0.22513500000000006,-1.651775,0.3245058,-0.188759,0.09131979999999999,0.022748799999999996,-0.06204460000000001
1970-01-01 00:00:00.500,1.0,0.0,0.0,0.0,0.0,0.0,-0.8398200000000001,-1.3521176,-1.5381563999999999,-0.1608818,0.9761108,-0.14508220000000002,-0.3844078,-1.1187011999999998,0.2498724,-0.0733468,0.06412359999999999,-0.19706220000000002
1970-01-01 00:00:00.600,1.0,0.0,0.0,0.0,0.0,0.0,-0.973018,-1.4133822,-1.6243660000000002,-0.1292986,0.9875626,-0.0880336,-0.17256239999999995,0.32665939999999993,0.2806922,-0.2331466,0.3795058,0.04815999999999997
1970-01-01 00:00:00.700,1.0,0.0,0.0,0.0,0.0,0.0,-0.9516832,-1.4102918,-1.6328334000000002,-0.1301482,0.9871338,-0.0925466,-0.0900906,0.39954759999999995,0.0438162,0.06924119999999997,0.4319851999999999,0.12967440000000002
1970-01-01 00:00:00.800,1.0,0.0,0.0,0.0,0.0,0.0,-0.9256141999999999,-1.4121134000000002,-1.6188973999999998,-0.12626500000000002,0.9874265999999999,-0.09490599999999999,-0.016836399999999994,-0.0957936,-0.1821414,-0.0322802,-0.2384764,-0.0293466
1970-01-01 00:00:00.900,1.0,0.0,0.0,0.0,0.0,0.0,-0.9779825999999999,-1.3868908000000002,-1.7007152,-0.1515808,0.983108,-0.1021966,0.052064400000000004,0.8753700000000001,-0.20320120000000003,0.0427094,-0.2209648,-0.0708076
1970-01-01 00:00:01.000,1.0,0.0,0.0,0.0,0.0,0.0,-0.7488592,-1.3520636000000001,-1.564645,-0.14437560000000002,0.975636,-0.16014579999999998,1.3026280000000001,0.5223053999999999,-0.160471,0.1016084,0.049571600000000014,-0.14812460000000002
1970-01-01 00:00:01.100,1.0,0.0,0.0,0.0,0.0,0.0,-0.5138782000000001,-1.1479254,-1.2548709999999998,-0.2007056,0.910606,-0.3572126,2.068028,-1.2675332000000001,-0.113505,-0.0263606,0.40502540000000004,0.3130748
1970-01-01 00:00:01.200,1.0,0.0,0.0,0.0,0.0,0.0,-0.42248959999999997,-1.1057153999999998,-1.0939723999999997,-0.1841566,0.8936129999999999,-0.4086752,-0.3837042000000001,0.0501636,0.591512,-0.0760758,-0.068143,0.26667680000000005
1970-01-01 00:00:01.300,1.0,0.0,0.0,0.0,0.0,0.0,-0.4715184000000001,-1.2291257999999998,-1.1423181999999998,-0.149539,0.9412952,-0.29879459999999997,-1.6531526000000003,-0.1122152,0.1021532,-0.0359838,-0.3423604,0.14446720000000002
1970-01-01 00:00:01.400,1.0,0.0,0.0,0.0,0.0,0.0,-0.8053872,-1.3383804,-1.4613302,-0.16441,0.9730096,-0.1597792,-0.9321354,-0.3162976000000001,-0.10256140000000002,-0.07253779999999999,-0.1084284,-0.08786180000000003
1970-01-01 00:00:01.500,1.0,0.0,0.0,0.0,0.0,0.0,-1.0461394,-1.382162,-1.6925810000000001,-0.16091039999999998,0.9821846,-0.09453500000000001,-0.6972674,-0.5181157999999999,0.1866894,0.004810000000000014,0.1114432,-0.0415338
1970-01-01 00:00:01.600,1.0,0.0,0.0,0.0,0.0,0.0,-1.0529232,-1.3982592000000005,-1.6706273999999997,-0.1473158,0.9850936,-0.08550980000000001,0.5881792000000001,0.2256812,-0.027047799999999997,-0.23003379999999998,0.3633194,0.021599600000000004
1970-01-01 00:00:01.700,1.0,0.0,0.0,0.0,0.0,0.0,-1.0174674000000001,-1.3920211999999998,-1.6687392,-0.15119960000000002,0.9840326,-0.09351439999999998,-0.2726354,0.43840640000000003,0.0025591999999999998,0.1683842,0.17503399999999994,0.09380120000000004
1970-01-01 00:00:01.800,1.0,0.0,0.0,0.0,0.0,0.0,-1.0710362,-1.391306,-1.7480798,-0.1565876,0.9839338,-0.08548860000000001,-0.1390692,0.254806,-0.1795794,-0.0318154,-0.117555,0.005450000000000004
1970-01-01 00:00:01.900,1.0,0.0,0.0,0.0,0.0,0.0,-1.132665,-1.3788488,-1.8667638,-0.17272919999999994,0.981632,-0.08092099999999999,-0.06730420000000001,0.8353851999999999,-0.13623899999999994,0.1468046,-0.1855716,-0.0708738
1970-01-01 00:00:02.000,1.0,0.0,0.0,0.0,0.0,0.0,-0.9527502,-1.3678031999999998,-1.7477669999999998,-0.16293020000000003,0.9793995999999999,-0.11711220000000001,0.6981642000000001,0.360959,0.040418,0.0951536,-0.1123158,-0.1174702
1970-01-01 00:00:02.100,1.0,0.0,0.0,0.0,0.0,0.0,-0.6172622,-1.2496638,-1.3964743999999998,-0.17859239999999998,0.9477876,-0.258439,1.9304054,-0.3624454,-0.0818554,-0.061321600000000004,0.5008054000000001,0.001911000000000007
1970-01-01 00:00:02.200,1.0,0.0,0.0,0.0,0.0,0.0,-0.4514154,-1.1469808,-1.1645093999999998,-0.17929579999999998,0.9114716,-0.370044,0.4969984,-0.44212460000000003,0.2135394,-0.1494914,0.13823219999999994,0.2673554
1970-01-01 00:00:02.300,1.0,0.0,0.0,0.0,0.0,0.0,-0.4403864,-1.1992976,-1.1448861999999995,-0.15424780000000002,0.9311877999999998,-0.32830279999999995,-1.1428488,0.002871600000000002,0.3752078,-0.06380340000000001,-0.3483966,0.2500708
1970-01-01 00:00:02.400,1.0,0.0,0.0,0.0,0.0,0.0,-0.6396805999999999,-1.3142121999999998,-1.34686,-0.1494034,0.9670684,-0.2036772,-1.015133,-0.2865944,-0.1798594,0.07552059999999998,-0.169446,0.049627600000000015
1970-01-01 00:00:02.500,1.0,0.0,0.0,0.0,0.0,0.0,-0.8866799999999999,-1.3701092,-1.5731626,-0.15333039999999998,0.9797546,-0.12661799999999998,-0.7585228,-0.0396656,0.18374400000000002,-0.1389396,-0.1823152,-0.06582600000000001
1970-01-01 00:00:02.600,1.0,0.0,0.0,0.0,0.0,0.0,-1.1972270000000005,-1.4136652,-1.8432666,-0.1441068,0.9876318000000002,-0.0578122,-0.618738,-0.8450841999999998,0.1334098,-0.05627480000000001,0.16553919999999994,-0.102851
1970-01-01 00:00:02.700,1.0,0.0,0.0,0.0,0.0,0.0,-1.4516108,-1.4371592000000002,-2.0815874,-0.13220220000000002,0.9910700000000001,-0.015945800000000003,0.025903999999999986,0.20656060000000004,-0.05336519999999999,-0.17595539999999998,0.4474524000000001,-0.0005548000000000081
1970-01-01 00:00:02.800,1.0,0.0,0.0,0.0,0.0,0.0,-1.3367552,-1.4301778,-2.0046514,-0.13626960000000002,0.9901258,-0.0324216,-0.0018515999999999977,0.5575131999999999,0.06435060000000001,0.1857936,0.01517799999999999,0.1312678
1970-01-01 00:00:02.900,1.0,0.0,0.0,0.0,0.0,0.0,-1.364318,-1.4266716000000002,-2.0436122,-0.14053279999999999,0.9896256,-0.0294486,0.033938800000000005,-0.0196732,-0.12117160000000002,0.007253000000000005,-0.1396682,-0.06485080000000001
1970-01-01 00:00:03.000,1.0,0.0,0.0,0.0,0.0,0.0,-1.2459538000000001,-1.401992,-1.9459833999999998,-0.15876459999999998,0.9857472,-0.053991,0.3320208,0.508443,-0.2077878,0.032602,-0.220714,-0.043299199999999996
1970-01-01 00:00:03.100,1.0,0.0,0.0,0.0,0.0,0.0,-1.0155408,-1.372999,-1.7687270000000002,-0.16606079999999998,0.9804446,-0.10394500000000001,0.6035812,0.5061994000000001,-0.08324859999999999,0.1243648,0.010262599999999988,-0.1211374
1970-01-01 00:00:03.200,1.0,0.0,0.0,0.0,0.0,0.0,-0.621548,-1.2547772,-1.3843831999999998,-0.17513240000000002,0.9488894,-0.2542244,2.1964184,-0.31090120000000004,-0.10524760000000001,-0.2039814,0.5807763999999999,0.1191714
1970-01-01 00:00:03.300,1.0,0.0,0.0,0.0,0.0,0.0,-0.4498558,-1.130977,-1.1629209999999999,-0.1849172,0.9047638,-0.3834044,0.4725022,-0.14068260000000002,0.1134422,0.006184800000000004,-0.034719999999999994,0.2980592
1970-01-01 00:00:03.400,1.0,0.0,0.0,0.0,0.0,0.0,-0.4811942,-1.1919656,-1.1730872,-0.1702256,0.9285302000000002,-0.3279092,-1.2366092,-0.08607060000000001,0.2454302000000001,-0.024293199999999997,-0.4912928,0.2649086
1970-01-01 00:00:03.500,1.0,0.0,0.0,0.0,0.0,0.0,-0.740595,-1.3048170000000001,-1.457807,-0.17415899999999998,0.9644474,-0.19477680000000006,-1.4357776000000002,-0.015838800000000004,-0.09510460000000004,-0.0100206,0.08989239999999997,-0.0367236
1970-01-01 00:00:03.600,1.0,0.0,0.0,0.0,0.0,0.0,-1.0453296,-1.3758536,-1.7184035999999998,-0.16723,0.9810266,-0.0973478,-0.35443759999999996,-0.9105564,0.21718420000000002,0.035241800000000004,-0.13939459999999998,-0.2375336
1970-01-01 00:00:03.700,1.0,0.0,0.0,0.0,0.0,0.0,-1.2712484,-1.4289436000000002,-1.9179833999999998,-0.13456579999999999,0.989859,-0.0422176,-0.4045714,0.4214248,0.2172636,-0.29331820000000003,0.3785252,0.15995719999999994
1970-01-01 00:00:03.800,1.0,0.0,0.0,0.0,0.0,0.0,-1.3251542000000005,-1.4093418,-1.972822,-0.1557546,0.9869688,-0.039012000000000005,-0.15247420000000003,-0.0017891999999998906,-0.0857308,0.14705680000000002,0.33502219999999994,0.05615380000000001
1970-01-01 00:00:03.900,1.0,0.0,0.0,0.0,0.0,0.0,-1.3949096,-1.4123116000000002,-2.0623444,-0.15534620000000002,0.9874562,-0.027570599999999997,-0.041846600000000005,0.034793,-0.16576280000000002,0.0355862,-0.08650100000000001,-0.0300254
1970-01-01 00:00:04.000,1.0,0.0,0.0,0.0,0.0,0.0,-1.3565846000000001,-1.386718,-2.0550596000000003,-0.17864000000000002,0.9830378000000001,-0.0392446,0.180409,0.4932682,-0.3532324,0.106292,-0.2412808,-0.0626964
1970-01-01 00:00:04.100,1.0,0.0,0.0,0.0,0.0,0.0,-1.1861776000000002,-1.3421036,-1.919269,-0.209325,0.9738746,-0.0856582,0.6262356,0.20506600000000005,-0.2700558,0.17648819999999998,-0.2542182,-0.0610278
1970-01-01 00:00:04.200,1.0,0.0,0.0,0.0,0.0,0.0,-0.8880062000000001,-1.2463893999999998,-1.6016553999999998,-0.24298979999999998,0.9467726,-0.203325,1.9234543999999998,-0.4819718,-0.3754674,-0.0024965999999999877,0.409511,-0.1033828
1970-01-01 00:00:04.300,1.0,0.0,0.0,0.0,0.0,0.0,-0.7085139999999999,-1.1528526000000001,-1.3259276000000002,-0.2641088,0.9139064,-0.30814840000000004,0.3634142,-0.7888688,0.4141272000000001,-0.003433,0.2219426,0.26601260000000004
1970-01-01 00:00:04.400,1.0,0.0,0.0,0.0,0.0,0.0,-0.7273775999999998,-1.2063706,-1.2717611999999998,-0.23650300000000002,0.9339898000000001,-0.2663708,-0.6450201999999999,-0.6681986,0.628478,-0.048564800000000005,0.0104804,0.1187238
1970-01-01 00:00:04.500,1.0,0.0,0.0,0.0,0.0,0.0,-0.8341283999999998,-1.291278,-1.3114066,-0.20362220000000003,0.9610866,-0.185596,-0.524751,-0.9074746,0.2621562,0.0384854,-0.2359616,-0.0016418
1970-01-01 00:00:04.600,1.0,0.0,0.0,0.0,0.0,0.0,-0.8932688000000001,-1.3158803999999997,-1.2799124,-0.19634379999999999,0.9676826,-0.15800419999999998,0.3572138,-0.9331334000000001,0.31962440000000003,0.035207999999999996,-0.08979279999999999,-0.2697146
1970-01-01 00:00:04.700,1.0,0.0,0.0,0.0,0.0,0.0,-0.7743121999999999,-1.311732,-1.0328322,-0.1790856,0.9666256,-0.1831066,0.21746380000000007,-1.053101,0.3386708,-0.009537599999999995,-0.2211694,-0.0995896
